cme_time,cme_speed_km_s,cme_width_deg,cme_cpa_deg,is_halo,kinetic_energy_proxy,sw_background_speed,solar_cycle_phase,dst_precondition,drag_factor,geoeffective,transit_time_hours,target_dst,target_kp,source
1996-01-11 00:14:36+00:00,499.0,18.0,267.0,0,38952.34,321.4,0.0665,2.0,177.6,1,57.75666666666667,-90.0,5.3,LASCO_CDAW
1996-01-15 07:01:10+00:00,525.0,43.0,262.0,0,101016.9,606.9,0.0665,-35.2,-81.9,1,118.98055555555555,-37.0,4.3,LASCO_CDAW
1996-03-14 11:44:18+00:00,418.0,59.0,285.0,0,86038.21,542.9,0.063,-31.1,-124.9,1,84.26166666666667,-38.0,4.3,LASCO_CDAW
1996-04-29 14:38:48+00:00,65.0,360.0,180.0,1,0.0,369.6,0.034,-2.5,-304.6,0,,-16.0,3.0,LASCO_CDAW
1996-05-06 09:42:38+00:00,430.0,73.0,88.0,0,109982.73,380.0,0.038,-12.4,50.0,1,43.28944444444444,-23.0,2.3,LASCO_CDAW
1996-05-11 08:31:10+00:00,476.0,58.0,268.0,0,109846.22,335.7,0.038,-3.8,140.3,1,85.48055555555555,-29.0,3.7,LASCO_CDAW
1996-06-02 05:49:40+00:00,457.0,10.0,200.0,0,18202.39,368.2,0.0825,-0.5,88.8,0,,-10.0,4.3,LASCO_CDAW
1996-06-06 23:30:34+00:00,414.0,53.0,274.0,0,76476.52,448.5,0.0825,-7.3,-34.5,0,,-9.0,2.3,LASCO_CDAW
1996-06-20 04:35:57+00:00,409.0,34.0,270.0,0,48908.23,452.8,0.0825,-5.3,-43.8,0,,-13.0,2.7,LASCO_CDAW
1996-06-24 08:10:14+00:00,528.0,10.0,26.0,0,24297.63,359.2,0.0825,3.4,168.8,0,,-14.0,3.0,LASCO_CDAW
1996-06-24 13:32:16+00:00,520.0,10.0,30.0,0,23566.91,359.5,0.0825,0.4,160.5,0,,-14.0,3.0,LASCO_CDAW
1996-07-09 12:28:18+00:00,452.0,86.0,273.0,0,139334.99,434.8,0.059,-9.8,17.2,1,67.52833333333334,-24.0,3.0,LASCO_CDAW
1996-07-09 15:35:11+00:00,635.0,8.0,5.0,0,28127.55,425.2,0.059,-8.3,209.8,1,64.41361111111111,-24.0,3.3,LASCO_CDAW
1996-07-11 05:59:36+00:00,447.0,10.0,199.0,0,17414.5,317.2,0.059,0.9,129.8,1,26.006666666666668,-24.0,3.3,LASCO_CDAW
1996-07-12 07:38:24+00:00,435.0,34.0,265.0,0,55324.04,324.3,0.059,0.1,110.7,0,,-16.0,3.3,LASCO_CDAW
1996-07-12 15:37:40+00:00,1085.0,68.0,260.0,0,658295.87,368.5,0.059,-15.2,716.5,0,,-16.0,3.3,LASCO_CDAW
1996-07-14 15:17:50+00:00,660.0,50.0,267.0,0,184092.51,372.6,0.059,11.5,287.4,0,,-16.0,3.3,LASCO_CDAW
1996-07-15 10:46:51+00:00,632.0,43.0,273.0,0,146389.39,377.2,0.059,-0.7,254.8,0,,-16.0,3.0,LASCO_CDAW
1996-07-16 02:19:53+00:00,602.0,47.0,278.0,0,144508.26,351.3,0.059,-3.6,250.7,0,,-16.0,3.0,LASCO_CDAW
1996-08-01 12:36:35+00:00,499.0,35.0,274.0,0,74876.04,536.4,0.0985,-13.5,-37.4,1,12.390277777777778,-27.0,3.0,LASCO_CDAW
1996-08-02 08:17:27+00:00,577.0,9.0,173.0,0,26121.31,548.1,0.0985,-15.8,28.9,1,131.70916666666668,-23.0,3.0,LASCO_CDAW
1996-08-03 01:45:09+00:00,451.0,9.0,173.0,0,15958.66,502.0,0.0985,-14.2,-51.0,1,114.2475,-23.0,3.0,LASCO_CDAW
1996-08-06 03:00:05+00:00,402.0,5.0,189.0,0,7049.07,365.6,0.0985,-9.3,36.4,1,40.99861111111111,-23.0,3.0,LASCO_CDAW
1996-08-10 16:55:05+00:00,413.0,42.0,290.0,0,61126.46,364.9,0.0985,-3.5,48.1,1,98.08194444444445,-27.0,3.7,LASCO_CDAW
1996-08-11 06:46:25+00:00,410.0,28.0,284.0,0,40667.07,361.3,0.0985,3.0,48.7,1,84.22638888888889,-27.0,3.7,LASCO_CDAW
1996-08-13 16:09:18+00:00,620.0,153.0,258.0,0,373779.0,376.1,0.0985,11.7,243.9,1,26.845,-27.0,3.7,LASCO_CDAW
1996-08-14 19:30:09+00:00,691.0,235.0,229.0,0,423530.82,415.9,0.0985,-5.1,275.1,1,48.4975,-23.0,3.7,LASCO_CDAW
1996-08-16 14:14:06+00:00,364.0,360.0,180.0,1,0.0,405.6,0.0985,3.0,-41.6,0,,-15.0,3.0,LASCO_CDAW
1996-08-19 11:18:27+00:00,406.0,82.0,127.0,0,108142.15,436.5,0.0985,-3.3,-30.5,1,141.6925,-34.0,3.7,LASCO_CDAW
1996-08-22 08:38:43+00:00,979.0,125.0,91.0,0,850147.55,378.0,0.0985,-5.3,601.0,1,72.35472222222222,-34.0,3.7,LASCO_CDAW
1996-08-22 09:09:24+00:00,413.0,29.0,268.0,0,42707.07,375.6,0.0985,-5.5,37.4,1,71.84333333333333,-34.0,3.7,LASCO_CDAW
1996-09-02 09:45:05+00:00,571.0,13.0,66.0,0,36908.89,389.7,0.015,-14.9,181.3,1,61.24861111111111,-30.0,4.3,LASCO_CDAW
1996-09-04 02:15:07+00:00,455.0,16.0,4.0,0,28812.31,315.7,0.015,-7.1,139.3,1,20.748055555555556,-30.0,5.0,LASCO_CDAW
1996-09-08 07:20:07+00:00,427.0,10.0,23.0,0,15891.02,408.3,0.015,-9.1,18.7,1,96.66472222222222,-54.0,5.0,LASCO_CDAW
1996-09-17 11:10:05+00:00,410.0,27.0,266.0,0,39242.17,507.2,0.015,-17.4,-97.2,1,139.83194444444445,-51.0,5.7,LASCO_CDAW
1996-09-22 17:53:45+00:00,545.0,17.0,347.0,0,43903.09,614.7,0.015,-32.7,-69.7,1,13.104166666666666,-51.0,6.3,LASCO_CDAW
1996-10-05 09:37:05+00:00,569.0,247.0,228.0,0,269979.71,436.0,0.0035,-7.8,133.0,1,105.38194444444444,-37.0,4.7,LASCO_CDAW
1996-10-19 08:50:05+00:00,415.0,33.0,68.0,0,48914.54,594.2,0.0035,-31.7,-179.2,1,91.16527777777777,-105.0,7.3,LASCO_CDAW
1996-10-19 17:17:05+00:00,480.0,170.0,159.0,0,229523.26,592.0,0.0035,-36.8,-112.0,1,82.71527777777777,-105.0,7.3,LASCO_CDAW
1996-10-20 18:50:07+00:00,754.0,31.0,126.0,0,151929.29,553.0,0.0035,-30.5,201.0,1,57.164722222222224,-105.0,7.3,LASCO_CDAW
1996-10-29 06:58:05+00:00,408.0,13.0,5.0,0,18844.26,581.8,0.0035,-18.7,-173.8,1,38.03194444444444,-41.0,4.3,LASCO_CDAW
1996-10-30 05:40:05+00:00,582.0,25.0,247.0,0,73313.29,555.0,0.0035,-23.1,27.0,1,15.331944444444444,-41.0,4.3,LASCO_CDAW
1996-10-31 06:25:06+00:00,455.0,16.0,256.0,0,28812.31,560.4,0.0035,-34.7,-105.4,1,99.58166666666666,-31.0,3.0,LASCO_CDAW
1996-11-01 05:42:05+00:00,419.0,10.0,29.0,0,15301.15,433.5,0.1245,-18.0,-14.5,1,76.29861111111111,-31.0,3.0,LASCO_CDAW
1996-11-04 02:35:05+00:00,524.0,17.0,266.0,0,40584.92,338.5,0.1245,1.2,185.5,1,16.415277777777778,-29.0,3.7,LASCO_CDAW
1996-11-04 22:15:05+00:00,573.0,20.0,260.0,0,57013.73,421.0,0.1245,-23.7,152.0,1,126.74861111111112,-36.0,3.7,LASCO_CDAW
1996-11-07 23:20:05+00:00,497.0,360.0,180.0,1,0.0,364.6,0.1245,-10.3,132.4,1,53.665277777777774,-36.0,5.0,LASCO_CDAW
1996-11-24 17:52:18+00:00,594.0,77.0,268.0,0,219645.57,366.6,0.1245,-4.2,227.4,1,12.128333333333334,-24.0,4.0,LASCO_CDAW
1996-11-26 21:35:41+00:00,548.0,78.0,270.0,0,188987.43,468.4,0.1245,-11.5,79.6,1,13.405277777777778,-20.0,4.0,LASCO_CDAW
1996-11-28 16:50:06+00:00,984.0,101.0,267.0,0,747130.13,467.6,0.1245,-17.5,516.4,0,,-19.0,4.0,LASCO_CDAW
1996-11-29 13:30:05+00:00,494.0,24.0,262.0,0,50737.94,371.3,0.1245,-12.1,122.7,0,,-19.0,4.0,LASCO_CDAW
1996-11-30 21:50:05+00:00,477.0,78.0,267.0,0,143188.64,321.5,0.1245,-3.7,155.5,0,,-19.0,4.0,LASCO_CDAW
1996-12-02 02:39:05+00:00,431.0,10.0,285.0,0,16190.14,286.4,0.07,2.9,144.6,0,,-19.0,4.0,LASCO_CDAW
1996-12-02 15:35:05+00:00,538.0,360.0,180.0,1,0.0,285.3,0.07,6.2,252.7,0,,-18.0,3.7,LASCO_CDAW
1996-12-08 18:30:08+00:00,422.0,64.0,87.0,0,94370.14,362.1,0.07,-6.3,59.9,1,29.497777777777777,-32.0,5.0,LASCO_CDAW
1996-12-18 05:30:05+00:00,435.0,10.0,2.0,0,16492.05,479.8,0.07,-18.7,-44.8,1,113.49861111111112,-41.0,3.7,LASCO_CDAW
1996-12-19 16:30:07+00:00,469.0,130.0,269.0,0,199352.37,353.7,0.07,-8.2,115.3,1,78.49805555555555,-41.0,3.7,LASCO_CDAW
1996-12-22 07:01:33+00:00,535.0,8.0,331.0,0,19966.05,421.0,0.07,-11.5,114.0,1,15.974166666666667,-41.0,3.7,LASCO_CDAW
1996-12-23 05:05:43+00:00,421.0,12.0,10.0,0,18526.73,390.5,0.07,-35.3,30.5,1,54.90472222222222,-33.0,2.0,LASCO_CDAW
1996-12-25 21:30:16+00:00,456.0,17.0,8.0,0,30734.9,315.5,0.07,-22.5,140.5,0,,-18.0,3.3,LASCO_CDAW
1996-12-28 01:41:51+00:00,410.0,7.0,344.0,0,10262.26,319.9,0.07,0.1,90.1,0,,-18.0,3.3,LASCO_CDAW
1997-01-05 09:00:05+00:00,473.0,11.0,155.0,0,21443.47,333.4,0.037,-0.1,139.6,1,119.99861111111112,-78.0,6.0,LASCO_CDAW
1997-01-06 15:10:42+00:00,136.0,360.0,180.0,1,0.0,351.1,0.037,8.6,-215.1,1,89.82166666666667,-78.0,6.0,LASCO_CDAW
1997-01-22 02:45:06+00:00,425.0,22.0,275.0,0,34464.87,399.1,0.037,-15.6,25.9,1,113.24833333333333,-45.0,4.7,LASCO_CDAW
1997-02-07 00:30:05+00:00,490.0,360.0,180.0,1,0.0,412.0,0.055,-14.2,78.0,1,81.49861111111112,-68.0,5.7,LASCO_CDAW
1997-02-09 03:30:05+00:00,414.0,8.0,324.0,0,11955.98,561.0,0.055,-26.9,-147.0,1,30.49861111111111,-68.0,5.3,LASCO_CDAW
1997-02-12 15:55:05+00:00,441.0,8.0,188.0,0,13566.31,374.1,0.055,-27.3,66.9,1,112.08194444444445,-54.0,4.3,LASCO_CDAW
1997-02-13 17:27:14+00:00,1662.0,9.0,357.0,0,216723.17,377.9,0.055,-14.8,1284.1,1,86.54611111111112,-54.0,4.3,LASCO_CDAW
1997-02-13 19:20:06+00:00,444.0,10.0,329.0,0,17181.53,383.5,0.055,-15.8,60.5,1,84.665,-54.0,4.3,LASCO_CDAW
1997-02-17 08:30:05+00:00,580.0,11.0,351.0,0,32242.51,341.3,0.055,-34.7,238.7,1,127.49861111111112,-35.0,3.3,LASCO_CDAW
1997-02-18 22:30:05+00:00,456.0,9.0,325.0,0,16314.47,401.5,0.055,-18.4,54.5,1,89.49861111111112,-35.0,3.3,LASCO_CDAW
1997-02-21 02:00:05+00:00,572.0,9.0,24.0,0,25670.56,327.9,0.055,-2.0,244.1,1,37.99861111111111,-35.0,4.0,LASCO_CDAW
1997-02-23 02:30:05+00:00,905.0,209.0,208.0,0,792937.12,380.0,0.055,-26.3,525.0,1,116.49861111111112,-86.0,7.0,LASCO_CDAW
1997-03-01 06:30:09+00:00,453.0,11.0,33.0,0,19668.41,525.5,0.0605,-38.5,-72.5,1,16.4975,-35.0,3.7,LASCO_CDAW
1997-03-01 08:30:06+00:00,423.0,10.0,350.0,0,15594.69,516.5,0.0605,-36.3,-93.5,1,14.498333333333333,-35.0,3.7,LASCO_CDAW
1997-03-05 22:30:07+00:00,460.0,20.0,313.0,0,36743.95,359.5,0.0605,-8.7,100.5,1,48.49805555555555,-36.0,3.0,LASCO_CDAW
1997-03-09 04:30:06+00:00,517.0,146.0,54.0,0,255609.74,333.2,0.0605,-8.4,183.8,1,98.49833333333333,-28.0,3.3,LASCO_CDAW
1997-03-17 02:30:56+00:00,443.0,118.0,254.0,0,168218.23,358.7,0.0605,-10.9,84.3,1,25.484444444444446,-29.0,3.7,LASCO_CDAW
1997-03-24 22:26:57+00:00,400.0,10.0,180.0,0,13944.92,387.0,0.0605,-9.8,13.0,1,96.55083333333333,-63.0,5.7,LASCO_CDAW
1997-04-01 09:24:33+00:00,496.0,74.0,69.0,0,148056.12,405.4,0.115,-1.4,90.6,1,89.59083333333334,-34.0,4.0,LASCO_CDAW
1997-04-02 04:14:31+00:00,781.0,17.0,239.0,0,90157.98,410.3,0.115,-8.5,370.7,1,70.75805555555556,-34.0,4.0,LASCO_CDAW
1997-04-02 14:57:15+00:00,516.0,6.0,331.0,0,13934.76,458.9,0.115,-14.4,57.1,1,60.045833333333334,-34.0,4.0,LASCO_CDAW
1997-04-02 23:24:24+00:00,434.0,7.0,202.0,0,11498.86,474.2,0.115,-18.4,-40.2,1,51.593333333333334,-34.0,4.0,LASCO_CDAW
1997-04-03 09:33:41+00:00,584.0,7.0,213.0,0,20820.97,436.0,0.115,-20.8,148.0,1,41.43861111111111,-34.0,4.0,LASCO_CDAW
1997-04-06 01:24:33+00:00,675.0,7.0,301.0,0,27815.24,390.2,0.115,-16.2,284.8,1,122.59083333333334,-82.0,6.7,LASCO_CDAW
1997-04-07 14:27:44+00:00,878.0,360.0,180.0,1,0.0,408.6,0.115,-20.5,469.4,1,85.53777777777778,-82.0,6.7,LASCO_CDAW
1997-04-09 12:06:52+00:00,485.0,63.0,277.0,0,122904.72,305.4,0.115,-15.4,179.6,1,39.885555555555555,-82.0,6.7,LASCO_CDAW
1997-04-11 09:33:33+00:00,444.0,7.0,11.0,0,12034.86,446.5,0.115,-56.7,-2.5,1,139.44083333333333,-77.0,5.3,LASCO_CDAW
1997-04-13 23:54:09+00:00,598.0,43.0,258.0,0,131062.3,471.5,0.115,-15.5,126.5,1,77.0975,-77.0,5.3,LASCO_CDAW
1997-04-14 19:55:05+00:00,658.0,74.0,275.0,0,260564.24,391.0,0.115,-13.4,267.0,1,57.081944444444446,-77.0,5.3,LASCO_CDAW
1997-04-23 05:30:05+00:00,634.0,45.0,76.0,0,153821.9,330.8,0.115,-31.4,303.2,1,15.498611111111112,-32.0,4.7,LASCO_CDAW
1997-04-27 10:26:05+00:00,280.0,360.0,180.0,1,0.0,329.5,0.115,1.5,-49.5,1,109.56527777777778,-64.0,6.3,LASCO_CDAW
1997-04-27 14:59:05+00:00,255.0,360.0,180.0,1,0.0,331.6,0.115,-2.0,-76.6,1,105.01527777777778,-64.0,6.3,LASCO_CDAW
1997-05-03 10:30:05+00:00,868.0,5.0,238.0,0,32863.89,533.9,0.127,-19.7,334.1,1,33.49861111111111,-25.0,3.0,LASCO_CDAW
1997-05-12 05:30:05+00:00,464.0,360.0,180.0,1,0.0,315.7,0.127,-3.6,148.3,1,78.49861111111112,-115.0,6.7,LASCO_CDAW
1997-05-16 12:45:06+00:00,554.0,49.0,276.0,0,127275.99,497.2,0.127,-36.4,56.8,1,13.248333333333333,-51.0,3.7,LASCO_CDAW
1997-05-25 14:48:05+00:00,684.0,82.0,93.0,0,306941.15,296.8,0.127,-17.2,387.2,1,37.19861111111111,-73.0,6.0,LASCO_CDAW
1997-05-27 10:15:39+00:00,429.0,47.0,271.0,0,73386.18,329.4,0.127,-58.4,99.6,1,12.739166666666666,-31.0,2.7,LASCO_CDAW
1997-06-09 20:30:06+00:00,509.0,16.0,285.0,0,36057.11,376.5,0.104,-55.3,132.5,1,12.498333333333333,-33.0,2.0,LASCO_CDAW
1997-06-20 10:29:05+00:00,422.0,59.0,90.0,0,87692.76,328.5,0.104,-16.6,93.5,0,,-13.0,3.0,LASCO_CDAW
1997-07-01 17:30:05+00:00,544.0,23.0,255.0,0,59000.15,347.7,0.0645,-4.7,196.3,0,,-11.0,3.7,LASCO_CDAW
1997-07-04 16:04:06+00:00,563.0,11.0,23.0,0,30380.13,382.0,0.0645,-1.3,181.0,1,123.93166666666667,-28.0,4.0,LASCO_CDAW
1997-07-05 10:13:48+00:00,426.0,22.0,294.0,0,34627.25,381.1,0.0645,2.0,44.9,1,105.77,-28.0,4.0,LASCO_CDAW
1997-07-13 06:25:10+00:00,514.0,11.0,66.0,0,25322.06,347.6,0.0645,2.7,166.4,1,61.580555555555556,-45.0,3.7,LASCO_CDAW
1997-07-22 07:12:26+00:00,496.0,64.0,264.0,0,130368.62,412.5,0.0645,-3.2,83.5,0,,-7.0,3.7,LASCO_CDAW
1997-07-25 07:31:20+00:00,404.0,45.0,273.0,0,62460.06,444.2,0.0645,-1.3,-40.2,1,140.4777777777778,-20.0,4.3,LASCO_CDAW
1997-07-25 21:01:15+00:00,611.0,84.0,267.0,0,249800.51,409.8,0.0645,5.8,201.2,1,138.97916666666666,-23.0,4.3,LASCO_CDAW
1997-07-30 04:45:47+00:00,104.0,360.0,180.0,1,0.0,334.5,0.0645,7.8,-230.5,1,109.23694444444445,-49.0,5.0,LASCO_CDAW
1997-07-30 19:32:05+00:00,530.0,65.0,95.0,0,150927.46,352.5,0.0645,-3.2,177.5,1,94.46527777777777,-49.0,5.0,LASCO_CDAW
1997-08-03 06:45:06+00:00,575.0,17.0,223.0,0,48869.49,421.4,0.1785,-3.3,153.6,1,13.248333333333333,-49.0,4.3,LASCO_CDAW
1997-08-05 07:57:15+00:00,428.0,7.0,205.0,0,11183.12,371.4,0.1785,-9.2,56.6,1,78.04583333333333,-20.0,3.3,LASCO_CDAW
1997-08-05 12:20:15+00:00,722.0,4.0,342.0,0,18192.55,364.6,0.1785,-5.2,357.4,1,73.6625,-20.0,3.3,LASCO_CDAW
1997-08-05 21:37:50+00:00,1029.0,4.0,344.0,0,36953.02,334.6,0.1785,-6.5,694.4,1,64.36944444444444,-20.0,3.3,LASCO_CDAW
1997-08-20 15:58:05+00:00,475.0,9.0,12.0,0,17702.33,350.6,0.1785,-10.1,124.4,1,34.03194444444444,-21.0,3.3,LASCO_CDAW
1997-08-30 01:30:35+00:00,371.0,360.0,180.0,1,0.0,412.9,0.1785,-19.7,-41.9,1,116.49027777777778,-98.0,6.3,LASCO_CDAW
1997-09-09 20:06:02+00:00,726.0,101.0,284.0,0,406704.8,,0.2985,-34.4,326.0,1,25.899444444444445,-49.0,4.7,LASCO_CDAW
1997-09-10 23:33:52+00:00,405.0,6.0,25.0,0,8584.41,470.0,0.2985,-34.1,-65.0,1,104.43555555555555,-48.0,4.3,LASCO_CDAW
1997-09-13 11:33:34+00:00,418.0,46.0,87.0,0,68270.11,371.6,0.2985,-30.5,46.4,1,113.44055555555556,-56.0,5.0,LASCO_CDAW
1997-09-17 11:34:05+00:00,447.0,68.0,259.0,0,111731.77,328.9,0.2985,-15.5,118.1,1,17.431944444444444,-56.0,5.0,LASCO_CDAW
1997-09-17 18:18:06+00:00,613.0,46.0,269.0,0,146824.65,338.0,0.2985,-14.8,275.0,1,12.698333333333334,-54.0,5.0,LASCO_CDAW
1997-09-17 20:28:48+00:00,377.0,360.0,180.0,1,0.0,340.9,0.2985,-18.2,36.1,1,12.52,-43.0,5.0,LASCO_CDAW
1997-09-20 00:44:22+00:00,522.0,39.0,246.0,0,90957.03,302.2,0.2985,-12.7,219.8,1,46.260555555555555,-36.0,5.0,LASCO_CDAW
1997-09-20 03:38:05+00:00,472.0,15.0,241.0,0,29079.15,312.7,0.2985,-14.5,159.3,1,43.36527777777778,-36.0,5.0,LASCO_CDAW
1997-09-20 10:20:05+00:00,777.0,97.0,272.0,0,452166.29,321.0,0.2985,-23.3,456.0,1,36.665277777777774,-36.0,5.0,LASCO_CDAW
1997-09-23 22:02:10+00:00,712.0,155.0,133.0,0,494927.4,384.6,0.2985,-9.6,327.4,1,103.96388888888889,-42.0,4.0,LASCO_CDAW
1997-09-24 03:38:05+00:00,532.0,76.0,137.0,0,174246.97,375.4,0.2985,-6.5,156.6,1,98.36527777777778,-42.0,4.0,LASCO_CDAW
1997-09-27 09:09:47+00:00,436.0,23.0,62.0,0,37899.05,358.0,0.2985,-11.3,78.0,1,101.83694444444444,-98.0,7.0,LASCO_CDAW
1997-09-28 01:08:33+00:00,359.0,360.0,180.0,1,0.0,418.4,0.2985,-23.3,-59.4,1,85.8575,-98.0,7.0,LASCO_CDAW
1997-09-28 08:40:43+00:00,529.0,60.0,84.0,0,139920.5,466.8,0.2985,-30.4,62.2,1,78.32138888888889,-98.0,7.0,LASCO_CDAW
1997-09-28 12:05:54+00:00,505.0,9.0,23.0,0,20009.03,464.0,0.2985,-34.8,41.0,1,74.90166666666667,-98.0,7.0,LASCO_CDAW
1997-09-28 14:28:15+00:00,579.0,85.0,93.0,0,226485.54,453.4,0.2985,-36.5,125.6,1,72.52916666666667,-98.0,7.0,LASCO_CDAW
1997-09-28 15:50:20+00:00,640.0,41.0,257.0,0,143444.94,444.0,0.2985,-35.4,196.0,1,71.16111111111111,-98.0,7.0,LASCO_CDAW
1997-09-29 15:46:37+00:00,699.0,55.0,75.0,0,225610.83,427.2,0.2985,-14.4,271.8,1,47.223055555555554,-98.0,7.0,LASCO_CDAW
1997-10-01 01:29:05+00:00,502.0,67.0,263.0,0,139090.33,384.4,0.164,-18.7,117.6,1,13.515277777777778,-98.0,7.0,LASCO_CDAW
1997-10-01 09:26:05+00:00,462.0,20.0,71.0,0,37064.16,431.4,0.164,-13.5,30.6,1,12.565277777777778,-58.0,2.7,LASCO_CDAW
1997-10-06 10:31:20+00:00,506.0,103.0,273.0,0,200375.86,324.8,0.164,-9.8,181.2,1,112.47777777777777,-130.0,6.3,LASCO_CDAW
1997-10-07 13:30:05+00:00,1271.0,167.0,246.0,0,1605056.71,338.0,0.164,-15.8,933.0,1,85.49861111111112,-130.0,6.3,LASCO_CDAW
1997-10-12 05:35:10+00:00,752.0,105.0,276.0,0,448644.49,382.6,0.164,-39.4,369.4,1,29.413888888888888,-46.0,2.7,LASCO_CDAW
1997-10-12 06:26:05+00:00,779.0,62.0,258.0,0,312546.22,382.2,0.164,-38.8,396.8,1,28.565277777777776,-46.0,2.7,LASCO_CDAW
1997-10-16 22:29:05+00:00,631.0,83.0,262.0,0,263829.46,302.5,0.164,-7.7,328.5,1,30.51527777777778,-23.0,2.3,LASCO_CDAW
1997-10-20 04:18:18+00:00,412.0,90.0,274.0,0,120027.13,310.5,0.164,-14.1,101.5,1,117.695,-64.0,5.3,LASCO_CDAW
1997-10-21 01:27:03+00:00,570.0,91.0,108.0,0,231735.07,323.0,0.164,-12.4,247.0,1,96.54916666666666,-64.0,5.3,LASCO_CDAW
1997-10-21 06:07:45+00:00,452.0,11.0,353.0,0,19581.67,306.8,0.164,-13.2,145.2,1,91.87083333333334,-64.0,5.3,LASCO_CDAW
1997-10-21 18:03:45+00:00,523.0,360.0,180.0,1,0.0,304.0,0.164,-10.2,219.0,1,79.9375,-64.0,5.3,LASCO_CDAW
1997-10-23 11:26:50+00:00,503.0,360.0,180.0,1,0.0,327.7,0.164,-6.2,175.3,1,38.55277777777778,-64.0,5.3,LASCO_CDAW
1997-10-23 20:44:21+00:00,540.0,45.0,88.0,0,111590.49,360.7,0.164,3.1,179.3,1,29.260833333333334,-64.0,5.3,LASCO_CDAW
1997-10-26 01:02:39+00:00,553.0,9.0,53.0,0,23993.5,495.4,0.164,-39.7,57.6,1,44.95583333333333,-60.0,4.7,LASCO_CDAW
1997-10-29 01:29:07+00:00,605.0,27.0,58.0,0,85446.84,440.0,0.164,-36.1,165.0,1,12.514722222222222,-34.0,3.3,LASCO_CDAW
1997-10-31 09:30:21+00:00,631.0,65.0,262.0,0,213931.75,368.9,0.164,-18.5,262.1,1,122.49416666666667,-44.0,3.3,LASCO_CDAW
1997-11-01 09:21:05+00:00,409.0,14.0,80.0,0,20386.43,341.7,0.252,-2.5,67.3,1,138.6486111111111,-110.0,7.0,LASCO_CDAW
1997-11-01 11:44:05+00:00,585.0,10.0,176.0,0,29826.87,346.1,0.252,-2.6,238.9,1,136.26527777777778,-110.0,7.0,LASCO_CDAW
1997-11-04 04:20:05+00:00,564.0,82.0,104.0,0,208689.75,326.7,0.252,-6.6,237.3,1,71.66527777777777,-110.0,7.0,LASCO_CDAW
1997-11-04 06:10:05+00:00,785.0,360.0,180.0,1,0.0,327.7,0.252,-9.2,457.3,1,69.83194444444445,-110.0,7.0,LASCO_CDAW
1997-11-05 12:10:42+00:00,603.0,15.0,302.0,0,47460.5,339.8,0.252,-14.3,263.2,1,39.821666666666665,-110.0,7.0,LASCO_CDAW
1997-11-05 18:44:15+00:00,445.0,3.0,121.0,0,5183.69,347.9,0.252,-28.9,97.1,1,33.2625,-110.0,7.0,LASCO_CDAW
1997-11-06 12:10:41+00:00,1556.0,360.0,180.0,1,0.0,350.9,0.252,-22.0,1205.1,1,15.821944444444444,-110.0,7.0,LASCO_CDAW
1997-11-07 00:43:35+00:00,490.0,52.0,270.0,0,105252.91,352.3,0.252,-26.3,137.7,1,12.27361111111111,-61.0,4.0,LASCO_CDAW
1997-11-07 19:40:24+00:00,513.0,5.0,278.0,0,11479.27,446.8,0.252,-63.6,66.2,1,54.32666666666667,-54.0,4.0,LASCO_CDAW
1997-11-08 08:59:04+00:00,453.0,76.0,271.0,0,126339.28,409.1,0.252,-31.1,43.9,1,41.01555555555556,-54.0,4.0,LASCO_CDAW
1997-11-13 22:25:50+00:00,546.0,288.0,328.0,0,175228.19,304.2,0.252,-4.1,241.8,1,30.569444444444443,-49.0,4.3,LASCO_CDAW
1997-11-14 02:15:21+00:00,449.0,44.0,92.0,0,75521.06,305.9,0.252,-3.9,143.1,1,26.74416666666667,-49.0,4.3,LASCO_CDAW
1997-11-14 10:14:03+00:00,1042.0,86.0,79.0,0,740489.27,326.0,0.252,-9.3,716.0,1,18.765833333333333,-49.0,4.3,LASCO_CDAW
1997-11-14 13:36:50+00:00,702.0,217.0,320.0,0,467337.69,338.8,0.252,-12.5,363.2,1,15.386111111111111,-49.0,4.0,LASCO_CDAW
1997-11-15 23:27:05+00:00,635.0,77.0,85.0,0,251013.46,359.0,0.252,-30.5,276.0,1,25.54861111111111,-45.0,4.0,LASCO_CDAW
1997-11-17 08:27:05+00:00,611.0,360.0,180.0,1,0.0,387.0,0.252,-27.5,224.0,1,141.54861111111111,-108.0,7.3,LASCO_CDAW
1997-11-18 08:27:05+00:00,444.0,75.0,272.0,0,120008.79,397.8,0.252,-17.7,46.2,1,117.54861111111111,-108.0,7.3,LASCO_CDAW
1997-11-18 23:06:05+00:00,951.0,37.0,111.0,0,286970.65,454.5,0.252,-21.3,496.5,1,102.89861111111111,-108.0,7.3,LASCO_CDAW
1997-11-19 12:27:08+00:00,150.0,360.0,180.0,1,0.0,425.1,0.252,-15.7,-275.1,1,89.54777777777778,-108.0,7.3,LASCO_CDAW
1997-11-23 07:38:28+00:00,616.0,17.0,61.0,0,56087.17,513.8,0.252,-76.3,102.2,1,12.358888888888888,-69.0,4.0,LASCO_CDAW
1997-11-23 17:04:08+00:00,549.0,19.0,62.0,0,49745.51,487.0,0.252,-96.3,62.0,1,18.93111111111111,-48.0,2.7,LASCO_CDAW
1997-11-24 03:45:12+00:00,429.0,7.0,165.0,0,11235.43,531.1,0.252,-66.2,-102.1,1,23.246666666666666,-42.0,2.3,LASCO_CDAW
