timestamp,cme_cpa_deg,cme_width_deg,cme_speed_km_s,is_halo
2004-11-11 18:26:05+00:00,77.0,11.0,413.0,False
2004-11-12 01:27:19+00:00,239.0,5.0,490.0,False
2004-11-12 10:50:05+00:00,117.0,35.0,265.0,False
2004-11-12 13:27:48+00:00,119.0,20.0,149.0,False
2004-11-13 18:26:06+00:00,279.0,65.0,169.0,False
2004-11-14 00:50:07+00:00,311.0,27.0,240.0,False
2004-11-14 08:50:05+00:00,327.0,8.0,323.0,False
2004-11-14 10:06:05+00:00,273.0,59.0,298.0,False
2004-11-14 10:50:06+00:00,125.0,14.0,112.0,False
2004-11-14 13:27:19+00:00,273.0,10.0,229.0,False
2004-11-15 00:06:05+00:00,153.0,84.0,318.0,False
2004-11-15 15:50:05+00:00,82.0,6.0,422.0,False
2004-11-15 16:26:07+00:00,340.0,23.0,145.0,False
2004-11-15 23:06:05+00:00,123.0,11.0,297.0,False
2004-11-16 02:50:05+00:00,271.0,48.0,220.0,False
2004-11-16 06:06:05+00:00,65.0,101.0,472.0,False
2004-11-16 17:26:05+00:00,89.0,52.0,446.0,False
2004-11-16 18:50:05+00:00,266.0,24.0,121.0,False
2004-11-16 21:50:05+00:00,99.0,20.0,247.0,False
2004-11-16 23:50:05+00:00,258.0,37.0,569.0,False
2004-11-16 23:50:05+00:00,37.0,19.0,307.0,False
2004-11-17 09:26:05+00:00,81.0,15.0,588.0,False
2004-11-17 12:06:05+00:00,95.0,38.0,385.0,False
2004-11-17 19:27:21+00:00,83.0,6.0,355.0,False
2004-11-18 04:06:05+00:00,80.0,14.0,419.0,False
2004-11-18 18:26:05+00:00,246.0,30.0,201.0,False
2004-11-19 21:26:08+00:00,249.0,60.0,247.0,False
2004-11-20 06:26:06+00:00,112.0,81.0,126.0,False
2004-11-20 09:06:05+00:00,317.0,6.0,490.0,False
2004-11-20 18:26:05+00:00,95.0,102.0,649.0,False
2004-11-21 01:27:21+00:00,36.0,60.0,222.0,False
2004-11-21 13:50:05+00:00,91.0,9.0,337.0,False
2004-11-21 15:26:05+00:00,321.0,5.0,419.0,False
2004-11-21 18:06:05+00:00,91.0,19.0,624.0,False
2004-11-21 22:26:05+00:00,92.0,14.0,417.0,False
2004-11-22 02:26:05+00:00,92.0,16.0,615.0,False
2004-11-22 06:26:05+00:00,97.0,102.0,363.0,False
2004-11-22 08:06:05+00:00,11.0,4.0,1106.0,False
2004-11-22 11:06:05+00:00,321.0,11.0,690.0,False
2004-11-22 15:26:05+00:00,252.0,35.0,164.0,False
2004-11-23 00:26:07+00:00,244.0,29.0,356.0,False
2004-11-23 02:06:05+00:00,352.0,88.0,246.0,False
2004-11-23 03:50:05+00:00,101.0,6.0,832.0,False
2004-11-24 03:50:07+00:00,297.0,22.0,128.0,False
2004-11-24 08:06:05+00:00,83.0,82.0,537.0,False
2004-11-24 12:06:05+00:00,92.0,13.0,590.0,False
2004-11-24 12:50:06+00:00,48.0,46.0,394.0,False
2004-11-24 17:26:05+00:00,46.0,32.0,273.0,False
2004-11-24 20:06:05+00:00,48.0,36.0,310.0,False
2004-11-24 20:54:29+00:00,94.0,8.0,355.0,False
2004-11-24 22:06:05+00:00,98.0,114.0,262.0,False
2004-11-24 23:26:05+00:00,49.0,32.0,306.0,False
2004-11-25 00:26:05+00:00,98.0,13.0,304.0,False
2004-11-25 11:26:05+00:00,54.0,48.0,663.0,False
2004-11-26 16:18:06+00:00,103.0,5.0,,False
2004-11-27 04:06:07+00:00,218.0,6.0,778.0,False
2004-11-27 11:26:05+00:00,101.0,35.0,277.0,False
2004-11-27 23:18:13+00:00,87.0,32.0,501.0,False
2004-11-28 05:26:05+00:00,65.0,23.0,425.0,False
2004-11-28 15:26:05+00:00,94.0,5.0,647.0,False
2004-11-29 01:27:18+00:00,75.0,42.0,399.0,False
2004-11-29 06:26:06+00:00,88.0,21.0,501.0,False
2004-11-29 08:26:07+00:00,51.0,48.0,670.0,False
2004-11-29 17:50:05+00:00,32.0,6.0,652.0,False
2004-11-30 07:27:20+00:00,45.0,83.0,789.0,False
2004-11-30 20:01:20+00:00,325.0,106.0,120.0,False
2004-12-01 07:31:46+00:00,0.0,198.0,834.0,False
2004-12-01 18:54:00+00:00,331.0,56.0,608.0,False
2004-12-02 07:50:05+00:00,8.0,28.0,466.0,False
2004-12-02 08:50:05+00:00,38.0,3.0,483.0,False
2004-12-03 00:26:05+00:00,,360.0,1216.0,True
2004-12-03 19:27:20+00:00,86.0,17.0,222.0,False
2004-12-07 01:50:05+00:00,58.0,6.0,521.0,False
2004-12-07 15:06:05+00:00,112.0,27.0,150.0,False
2004-12-08 05:26:06+00:00,163.0,7.0,561.0,False
2004-12-08 20:26:05+00:00,,360.0,611.0,True
2004-12-11 15:40:20+00:00,94.0,34.0,521.0,False
2004-12-11 21:24:05+00:00,279.0,3.0,394.0,False
2004-12-11 22:36:05+00:00,311.0,38.0,243.0,False
2004-12-12 02:00:05+00:00,218.0,5.0,476.0,False
2004-12-12 09:00:05+00:00,86.0,22.0,1036.0,False
2004-12-12 14:12:05+00:00,131.0,24.0,813.0,False
2004-12-12 21:24:05+00:00,312.0,79.0,682.0,False
2004-12-13 23:12:05+00:00,91.0,10.0,247.0,False
2004-12-13 23:18:14+00:00,234.0,51.0,195.0,False
2004-12-14 00:48:06+00:00,59.0,39.0,412.0,False
2004-12-15 08:24:05+00:00,280.0,15.0,753.0,False
2004-12-15 10:12:06+00:00,144.0,75.0,514.0,False
2004-12-15 17:36:05+00:00,,360.0,621.0,True
2004-12-15 23:48:05+00:00,263.0,16.0,537.0,False
2004-12-16 04:24:05+00:00,138.0,24.0,725.0,False
2004-12-17 14:48:05+00:00,340.0,5.0,648.0,False
2004-12-18 09:36:05+00:00,57.0,61.0,311.0,False
2004-12-18 10:24:05+00:00,272.0,72.0,499.0,False
2004-12-19 08:36:05+00:00,133.0,49.0,532.0,False
2004-12-19 10:48:06+00:00,40.0,70.0,275.0,False
2004-12-20 00:36:05+00:00,324.0,5.0,441.0,False
2004-12-20 01:12:06+00:00,108.0,15.0,455.0,False
2004-12-20 14:36:05+00:00,108.0,75.0,886.0,False
2004-12-24 05:24:05+00:00,120.0,86.0,312.0,False
2004-12-24 05:36:05+00:00,291.0,92.0,779.0,False
2004-12-24 16:24:05+00:00,248.0,33.0,181.0,False
2004-12-25 07:24:06+00:00,74.0,101.0,256.0,False
2004-12-25 20:57:13+00:00,157.0,7.0,307.0,False
2004-12-25 22:12:05+00:00,333.0,40.0,113.0,False
2004-12-26 00:24:05+00:00,283.0,77.0,703.0,False
2004-12-26 00:36:05+00:00,347.0,74.0,358.0,False
2004-12-26 11:48:05+00:00,88.0,9.0,703.0,False
2004-12-26 13:12:05+00:00,240.0,61.0,199.0,False
2004-12-26 17:00:05+00:00,134.0,5.0,677.0,False
2004-12-26 19:12:05+00:00,117.0,24.0,837.0,False
2004-12-26 23:36:37+00:00,67.0,93.0,213.0,False
2004-12-27 07:12:05+00:00,232.0,13.0,713.0,False
2004-12-27 14:24:05+00:00,255.0,23.0,414.0,False
2004-12-27 21:12:08+00:00,249.0,34.0,326.0,False
2004-12-27 23:12:05+00:00,236.0,45.0,322.0,False
2004-12-28 00:36:06+00:00,224.0,70.0,358.0,False
2004-12-28 01:48:05+00:00,228.0,66.0,360.0,False
2004-12-28 02:48:05+00:00,102.0,44.0,757.0,False
2004-12-28 03:48:05+00:00,247.0,23.0,487.0,False
2004-12-28 06:36:05+00:00,235.0,56.0,414.0,False
2004-12-28 09:48:05+00:00,226.0,65.0,487.0,False
2004-12-28 13:12:05+00:00,235.0,57.0,600.0,False
2004-12-28 16:12:05+00:00,227.0,73.0,553.0,False
2004-12-28 18:12:05+00:00,75.0,110.0,350.0,False
2004-12-28 21:04:13+00:00,242.0,58.0,498.0,False
2004-12-29 01:57:05+00:00,235.0,7.0,640.0,False
2004-12-29 03:21:06+00:00,222.0,34.0,579.0,False
2004-12-29 06:21:07+00:00,227.0,41.0,553.0,False
2004-12-29 07:45:06+00:00,103.0,24.0,305.0,False
2004-12-29 09:21:05+00:00,105.0,36.0,345.0,False
2004-12-29 10:57:05+00:00,227.0,32.0,649.0,False
2004-12-29 16:45:05+00:00,239.0,12.0,607.0,False
2004-12-29 16:45:05+00:00,71.0,140.0,774.0,False
2004-12-29 19:45:05+00:00,244.0,30.0,550.0,False
2004-12-30 00:45:05+00:00,238.0,27.0,398.0,False
2004-12-30 07:57:05+00:00,266.0,8.0,579.0,False
2004-12-30 10:57:06+00:00,72.0,176.0,1247.0,False
2004-12-30 17:45:05+00:00,87.0,54.0,231.0,False
2004-12-30 22:30:05+00:00,,360.0,1035.0,True
2004-12-31 15:30:05+00:00,61.0,143.0,802.0,False
2004-12-31 17:06:05+00:00,277.0,116.0,293.0,False
2004-12-31 22:30:05+00:00,228.0,28.0,511.0,False
2005-01-01 00:54:05+00:00,,360.0,832.0,True
2005-01-01 21:30:08+00:00,268.0,23.0,452.0,False
2005-01-02 07:54:05+00:00,187.0,20.0,352.0,False
2005-01-02 09:06:05+00:00,102.0,35.0,271.0,False
2005-01-02 10:34:07+00:00,255.0,18.0,511.0,False
2005-01-03 05:06:06+00:00,349.0,48.0,363.0,False
2005-01-03 05:30:05+00:00,93.0,124.0,389.0,False
2005-01-03 17:30:05+00:00,200.0,16.0,286.0,False
2005-01-03 23:30:06+00:00,270.0,16.0,287.0,False
2005-01-04 00:06:05+00:00,267.0,25.0,487.0,False
2005-01-04 09:30:05+00:00,288.0,102.0,1087.0,False
2005-01-04 11:54:05+00:00,111.0,56.0,456.0,False
2005-01-04 13:54:05+00:00,167.0,239.0,157.0,False
2005-01-05 05:30:05+00:00,326.0,24.0,333.0,False
2005-01-05 06:30:06+00:00,286.0,81.0,261.0,False
2005-01-05 15:30:06+00:00,,360.0,735.0,True
2005-01-05 23:06:05+00:00,74.0,7.0,230.0,False
2005-01-06 08:54:05+00:00,286.0,5.0,351.0,False
2005-01-06 12:54:05+00:00,265.0,8.0,378.0,False
2005-01-06 15:30:06+00:00,266.0,29.0,902.0,False
2005-01-06 15:54:05+00:00,71.0,25.0,295.0,False
2005-01-07 10:30:24+00:00,70.0,52.0,290.0,False
2005-01-07 21:54:05+00:00,63.0,30.0,296.0,False
2005-01-08 05:54:05+00:00,141.0,40.0,392.0,False
2005-01-08 06:54:05+00:00,317.0,40.0,424.0,False
2005-01-08 16:30:29+00:00,11.0,122.0,256.0,False
2005-01-08 17:30:06+00:00,252.0,12.0,239.0,False
2005-01-08 20:58:46+00:00,101.0,20.0,398.0,False
2005-01-09 02:30:05+00:00,54.0,67.0,603.0,False
2005-01-09 03:54:06+00:00,332.0,33.0,379.0,False
2005-01-09 06:06:05+00:00,227.0,6.0,471.0,False
2005-01-09 07:31:47+00:00,248.0,25.0,418.0,False
2005-01-09 09:06:05+00:00,94.0,164.0,870.0,False
2005-01-10 18:30:05+00:00,134.0,96.0,251.0,False
2005-01-11 03:54:05+00:00,35.0,31.0,291.0,False
2005-01-11 06:30:05+00:00,272.0,46.0,165.0,False
2005-01-11 10:30:28+00:00,349.0,47.0,243.0,False
2005-01-11 17:30:07+00:00,20.0,21.0,239.0,False
2005-01-11 18:30:05+00:00,97.0,41.0,279.0,False
2005-01-11 23:30:06+00:00,146.0,21.0,511.0,False
2005-01-13 01:54:05+00:00,82.0,74.0,223.0,False
2005-01-13 08:54:05+00:00,82.0,95.0,267.0,False
2005-01-13 15:06:05+00:00,55.0,46.0,379.0,False
2005-01-13 17:54:05+00:00,,360.0,495.0,True
2005-01-13 23:54:05+00:00,145.0,250.0,335.0,False
2005-01-14 06:30:06+00:00,243.0,20.0,397.0,False
2005-01-14 06:54:05+00:00,200.0,8.0,547.0,False
2005-01-14 11:30:05+00:00,239.0,31.0,396.0,False
2005-01-14 17:06:05+00:00,,360.0,358.0,True
2005-01-15 06:30:05+00:00,,360.0,2049.0,True
2005-01-15 14:54:05+00:00,222.0,271.0,498.0,False
2005-01-15 23:06:50+00:00,,360.0,2861.0,True
2005-01-16 05:30:06+00:00,43.0,31.0,765.0,False
2005-01-16 16:06:06+00:00,334.0,35.0,280.0,False
2005-01-16 20:30:05+00:00,246.0,18.0,328.0,False
2005-01-17 09:30:05+00:00,,360.0,2094.0,True
2005-01-17 09:54:05+00:00,,360.0,2547.0,True
2005-01-18 17:14:20+00:00,59.0,26.0,152.0,False
2005-01-18 17:14:20+00:00,316.0,43.0,287.0,False
2005-01-19 08:29:39+00:00,,360.0,2020.0,True
2005-01-19 09:28:39+00:00,42.0,132.0,485.0,False
2005-01-19 10:54:24+00:00,320.0,33.0,823.0,False
2005-01-19 11:27:31+00:00,57.0,47.0,1011.0,False
2005-01-19 14:02:46+00:00,106.0,13.0,679.0,False
2005-01-20 00:30:31+00:00,47.0,30.0,342.0,False
2005-01-20 03:54:25+00:00,237.0,35.0,205.0,False
2005-01-20 04:06:05+00:00,301.0,18.0,503.0,False
2005-01-20 06:54:05+00:00,,360.0,882.0,True
2005-01-20 17:06:55+00:00,309.0,18.0,799.0,False
2005-01-20 23:18:05+00:00,292.0,31.0,728.0,False
2005-01-21 04:58:50+00:00,295.0,22.0,551.0,False
2005-01-21 07:23:59+00:00,142.0,5.0,363.0,False
2005-01-21 10:58:35+00:00,292.0,12.0,273.0,False
2005-01-21 15:18:29+00:00,258.0,13.0,,False
2005-01-21 17:30:20+00:00,247.0,33.0,463.0,False
2005-01-21 23:06:10+00:00,293.0,35.0,376.0,False
2005-01-22 01:31:50+00:00,89.0,5.0,451.0,False
2005-01-22 03:54:09+00:00,25.0,17.0,258.0,False
2005-01-22 03:54:09+00:00,252.0,24.0,168.0,False
2005-01-22 15:30:05+00:00,173.0,120.0,67.0,False
2005-01-22 17:30:05+00:00,276.0,41.0,278.0,False
2005-01-22 20:30:05+00:00,308.0,8.0,591.0,False
2005-01-22 23:06:53+00:00,276.0,49.0,319.0,False
2005-01-23 00:30:05+00:00,109.0,4.0,250.0,False
2005-01-24 00:54:05+00:00,279.0,9.0,272.0,False
2005-01-24 05:30:05+00:00,111.0,39.0,238.0,False
2005-01-24 11:30:05+00:00,102.0,7.0,336.0,False
2005-01-24 23:06:05+00:00,107.0,13.0,549.0,False
2005-01-25 00:54:05+00:00,215.0,18.0,246.0,False
2005-01-25 17:06:06+00:00,115.0,37.0,194.0,False
2005-01-26 05:30:05+00:00,67.0,80.0,173.0,False
2005-01-26 07:54:05+00:00,248.0,35.0,162.0,False
2005-01-26 20:30:05+00:00,248.0,38.0,202.0,False
2005-01-27 06:30:05+00:00,251.0,37.0,292.0,False
2005-01-27 08:06:05+00:00,120.0,30.0,363.0,False
2005-01-27 11:30:05+00:00,245.0,45.0,377.0,False
2005-01-27 14:54:05+00:00,249.0,38.0,272.0,False
2005-01-27 16:30:05+00:00,241.0,44.0,262.0,False
2005-01-28 00:54:06+00:00,246.0,37.0,267.0,False
2005-01-28 06:54:05+00:00,263.0,20.0,382.0,False
2005-01-28 11:54:07+00:00,234.0,62.0,425.0,False
2005-01-29 00:30:05+00:00,230.0,56.0,102.0,False
2005-01-29 04:30:05+00:00,300.0,21.0,234.0,False
2005-01-29 10:34:06+00:00,266.0,11.0,398.0,False
2005-01-29 13:31:48+00:00,273.0,9.0,529.0,False
2005-01-29 17:30:05+00:00,277.0,21.0,570.0,False
2005-01-30 15:54:05+00:00,198.0,156.0,454.0,False
2005-01-31 03:54:05+00:00,42.0,7.0,404.0,False
2005-01-31 07:31:44+00:00,152.0,220.0,1447.0,False
2005-01-31 16:06:05+00:00,114.0,26.0,553.0,False
2005-01-31 17:30:05+00:00,80.0,82.0,177.0,False
2005-01-31 23:54:05+00:00,272.0,13.0,653.0,False
2005-02-01 11:06:07+00:00,,360.0,1380.0,True
2005-02-01 17:54:05+00:00,98.0,46.0,463.0,False
2005-02-01 21:30:08+00:00,65.0,29.0,414.0,False
2005-02-02 04:06:06+00:00,172.0,93.0,262.0,False
2005-02-02 05:30:05+00:00,275.0,29.0,563.0,False
2005-02-02 06:54:05+00:00,272.0,20.0,653.0,False
2005-02-02 10:30:24+00:00,29.0,8.0,582.0,False
2005-02-02 18:30:05+00:00,152.0,75.0,291.0,False
2005-02-03 01:31:46+00:00,248.0,17.0,370.0,False
2005-02-03 02:30:29+00:00,64.0,13.0,309.0,False
2005-02-03 08:30:05+00:00,282.0,55.0,222.0,False
2005-02-03 23:54:05+00:00,266.0,49.0,565.0,False
2005-02-04 03:30:05+00:00,114.0,33.0,121.0,False
2005-02-04 06:30:05+00:00,107.0,51.0,142.0,False
2005-02-04 07:31:48+00:00,34.0,68.0,586.0,False
2005-02-04 21:54:05+00:00,299.0,28.0,171.0,False
2005-02-05 00:06:05+00:00,295.0,25.0,231.0,False
2005-02-05 00:54:05+00:00,72.0,21.0,149.0,False
2005-02-05 01:31:43+00:00,151.0,74.0,122.0,False
2005-02-05 09:06:45+00:00,102.0,54.0,195.0,False
2005-02-05 13:31:48+00:00,126.0,139.0,711.0,False
2005-02-05 18:30:06+00:00,82.0,48.0,717.0,False
2005-02-06 04:30:05+00:00,302.0,47.0,407.0,False
2005-02-06 09:54:05+00:00,84.0,9.0,461.0,False
2005-02-06 12:54:05+00:00,223.0,7.0,403.0,False
2005-02-06 15:54:05+00:00,128.0,46.0,655.0,False
2005-02-06 19:54:05+00:00,247.0,26.0,313.0,False
2005-02-07 03:54:05+00:00,249.0,22.0,340.0,False
2005-02-07 14:30:05+00:00,115.0,51.0,561.0,False
2005-02-08 01:31:51+00:00,99.0,43.0,589.0,False
2005-02-09 12:30:06+00:00,17.0,75.0,260.0,False
2005-02-09 19:54:05+00:00,11.0,74.0,337.0,False
2005-02-09 22:06:05+00:00,104.0,13.0,440.0,False
2005-02-10 00:30:05+00:00,112.0,21.0,465.0,False
2005-02-10 04:30:05+00:00,107.0,7.0,382.0,False
2005-02-10 04:54:05+00:00,218.0,4.0,638.0,False
2005-02-10 06:06:05+00:00,110.0,45.0,450.0,False
2005-02-10 11:54:05+00:00,106.0,49.0,249.0,False
2005-02-10 18:54:05+00:00,231.0,5.0,446.0,False
2005-02-11 00:07:56+00:00,246.0,36.0,242.0,False
2005-02-11 02:54:06+00:00,108.0,72.0,427.0,False
2005-02-11 12:06:05+00:00,107.0,66.0,512.0,False
2005-02-11 16:30:05+00:00,301.0,2.0,,False
2005-02-12 02:06:05+00:00,262.0,4.0,450.0,False
2005-02-12 02:30:05+00:00,116.0,60.0,381.0,False
2005-02-12 12:54:05+00:00,244.0,42.0,291.0,False
2005-02-12 18:06:05+00:00,239.0,29.0,418.0,False
2005-02-12 23:54:05+00:00,323.0,4.0,,False
2005-02-13 01:31:47+00:00,238.0,19.0,349.0,False
2005-02-13 07:31:46+00:00,195.0,12.0,,False
2005-02-13 11:06:32+00:00,151.0,151.0,584.0,False
2005-02-13 11:30:05+00:00,260.0,72.0,504.0,False
2005-02-14 06:06:05+00:00,286.0,90.0,354.0,False
2005-02-14 13:31:49+00:00,192.0,75.0,262.0,False
2005-02-14 17:30:05+00:00,72.0,11.0,330.0,False
2005-02-14 20:30:05+00:00,77.0,13.0,209.0,False
2005-02-15 07:54:05+00:00,82.0,12.0,448.0,False
2005-02-15 20:30:07+00:00,80.0,7.0,629.0,False
2005-02-15 20:58:42+00:00,184.0,40.0,345.0,False
2005-02-16 04:30:06+00:00,86.0,12.0,614.0,False
2005-02-16 07:31:51+00:00,213.0,121.0,283.0,False
2005-02-17 00:06:05+00:00,,360.0,1135.0,True
2005-02-17 05:54:21+00:00,82.0,10.0,249.0,False
2005-02-17 09:06:05+00:00,269.0,42.0,313.0,False
2005-02-17 17:30:05+00:00,268.0,19.0,330.0,False
2005-02-17 23:30:05+00:00,259.0,47.0,648.0,False
2005-02-18 17:54:05+00:00,79.0,71.0,126.0,False
2005-02-18 20:54:05+00:00,234.0,53.0,648.0,False
2005-02-19 04:30:05+00:00,226.0,25.0,138.0,False
2005-02-19 11:30:05+00:00,270.0,107.0,845.0,False
2005-02-19 22:30:05+00:00,259.0,30.0,521.0,False
2005-02-20 04:30:05+00:00,265.0,47.0,316.0,False
2005-02-20 16:06:05+00:00,267.0,67.0,363.0,False
2005-02-20 17:30:05+00:00,99.0,83.0,581.0,False
2005-02-20 19:31:47+00:00,344.0,32.0,85.0,False
2005-02-22 10:54:05+00:00,298.0,40.0,476.0,False
2005-02-22 19:27:05+00:00,180.0,34.0,213.0,False
2005-02-22 20:27:05+00:00,262.0,46.0,116.0,False
2005-02-22 22:27:06+00:00,127.0,58.0,140.0,False
2005-02-23 10:30:44+00:00,265.0,50.0,262.0,False
2005-02-23 15:31:31+00:00,281.0,43.0,669.0,False
2005-02-24 01:31:46+00:00,272.0,30.0,365.0,False
2005-02-24 10:06:05+00:00,127.0,19.0,279.0,False
2005-02-24 15:30:05+00:00,119.0,20.0,271.0,False
2005-02-26 15:30:05+00:00,356.0,55.0,174.0,False
2005-02-27 10:34:05+00:00,248.0,84.0,277.0,False
2005-02-27 18:06:05+00:00,38.0,5.0,449.0,False
2005-02-27 18:54:05+00:00,114.0,35.0,258.0,False
2005-02-27 21:30:08+00:00,115.0,59.0,418.0,False
2005-02-27 22:30:05+00:00,31.0,2.0,379.0,False
2005-02-28 00:54:05+00:00,36.0,6.0,240.0,False
2005-02-28 06:06:06+00:00,259.0,11.0,367.0,False
2005-02-28 22:30:06+00:00,190.0,228.0,503.0,False
2005-03-01 00:06:05+00:00,197.0,144.0,396.0,False
2005-03-01 00:30:05+00:00,336.0,99.0,226.0,False
2005-03-01 19:31:45+00:00,303.0,73.0,609.0,False
2005-03-01 21:30:08+00:00,213.0,30.0,442.0,False
2005-03-02 00:06:05+00:00,147.0,30.0,196.0,False
2005-03-02 00:54:05+00:00,222.0,42.0,237.0,False
2005-03-02 01:31:42+00:00,263.0,24.0,487.0,False
2005-03-02 06:30:08+00:00,297.0,73.0,240.0,False
2005-03-02 17:54:07+00:00,299.0,6.0,437.0,False
2005-03-02 22:30:05+00:00,321.0,58.0,532.0,False
2005-03-03 03:30:05+00:00,204.0,36.0,180.0,False
2005-03-03 10:06:05+00:00,75.0,65.0,312.0,False
2005-03-03 10:54:05+00:00,218.0,35.0,343.0,False
2005-03-04 20:54:29+00:00,258.0,33.0,321.0,False
2005-03-04 22:06:28+00:00,69.0,31.0,342.0,False
2005-03-05 00:30:05+00:00,253.0,20.0,473.0,False
2005-03-05 01:54:05+00:00,264.0,45.0,310.0,False
2005-03-05 11:30:07+00:00,340.0,13.0,419.0,False
2005-03-05 13:54:05+00:00,246.0,21.0,592.0,False
2005-03-05 14:30:05+00:00,108.0,57.0,182.0,False
2005-03-06 03:30:11+00:00,263.0,47.0,424.0,False
2005-03-06 05:30:06+00:00,81.0,32.0,658.0,False
2005-03-06 05:54:05+00:00,130.0,115.0,566.0,False
2005-03-06 17:54:06+00:00,255.0,53.0,183.0,False
2005-03-06 20:59:13+00:00,139.0,33.0,263.0,False
2005-03-07 03:06:05+00:00,35.0,11.0,312.0,False
2005-03-07 12:06:05+00:00,117.0,19.0,303.0,False
2005-03-07 13:31:44+00:00,269.0,13.0,463.0,False
2005-03-07 14:06:28+00:00,267.0,17.0,468.0,False
2005-03-07 18:30:05+00:00,61.0,26.0,130.0,False
2005-03-08 07:31:43+00:00,262.0,51.0,144.0,False
2005-03-08 10:54:05+00:00,24.0,12.0,776.0,False
2005-03-08 13:31:44+00:00,86.0,77.0,323.0,False
2005-03-09 02:30:05+00:00,81.0,23.0,424.0,False
2005-03-09 07:31:45+00:00,268.0,10.0,326.0,False
2005-03-10 00:54:05+00:00,260.0,38.0,533.0,False
2005-03-10 05:06:05+00:00,269.0,15.0,284.0,False
2005-03-10 14:54:06+00:00,95.0,19.0,462.0,False
2005-03-10 19:54:06+00:00,246.0,21.0,197.0,False
2005-03-11 00:54:05+00:00,57.0,25.0,412.0,False
2005-03-11 12:54:05+00:00,48.0,12.0,402.0,False
2005-03-11 15:30:06+00:00,119.0,50.0,484.0,False
2005-03-12 07:00:05+00:00,294.0,38.0,297.0,False
2005-03-12 13:48:05+00:00,57.0,46.0,750.0,False
2005-03-12 15:00:05+00:00,313.0,11.0,277.0,False
2005-03-12 16:48:06+00:00,91.0,98.0,301.0,False
2005-03-12 23:12:05+00:00,284.0,19.0,167.0,False
2005-03-13 09:24:07+00:00,296.0,46.0,231.0,False
2005-03-13 10:48:05+00:00,224.0,49.0,180.0,False
2005-03-13 15:36:05+00:00,295.0,54.0,196.0,False
2005-03-14 08:00:05+00:00,259.0,105.0,849.0,False
2005-03-15 15:36:05+00:00,129.0,69.0,649.0,False
2005-03-16 12:48:05+00:00,256.0,23.0,444.0,False
2005-03-16 20:12:06+00:00,259.0,44.0,399.0,False
2005-03-16 23:48:05+00:00,260.0,50.0,332.0,False
2005-03-17 01:24:05+00:00,256.0,49.0,297.0,False
2005-03-17 07:12:06+00:00,268.0,40.0,312.0,False
2005-03-17 16:00:06+00:00,138.0,33.0,529.0,False
2005-03-18 02:12:06+00:00,242.0,125.0,362.0,False
2005-03-18 13:00:05+00:00,254.0,32.0,424.0,False
2005-03-18 18:12:05+00:00,279.0,47.0,217.0,False
2005-03-19 07:36:05+00:00,245.0,26.0,369.0,False
2005-03-19 13:36:05+00:00,137.0,51.0,174.0,False
2005-03-19 18:36:06+00:00,246.0,21.0,247.0,False
2005-03-19 20:48:05+00:00,253.0,36.0,208.0,False
2005-03-20 02:12:05+00:00,242.0,89.0,386.0,False
2005-03-20 12:12:05+00:00,257.0,56.0,596.0,False
2005-03-20 19:12:06+00:00,269.0,17.0,436.0,False
2005-03-20 23:24:05+00:00,251.0,28.0,276.0,False
2005-03-21 14:36:05+00:00,84.0,150.0,920.0,False
2005-03-24 14:00:05+00:00,301.0,47.0,704.0,False
2005-03-24 21:12:08+00:00,254.0,41.0,375.0,False
2005-03-25 05:24:06+00:00,19.0,28.0,296.0,False
2005-03-25 23:12:05+00:00,334.0,45.0,284.0,False
2005-03-26 02:12:05+00:00,32.0,69.0,105.0,False
2005-03-26 02:48:05+00:00,338.0,71.0,262.0,False
2005-03-26 17:12:05+00:00,114.0,24.0,259.0,False
2005-03-27 07:00:05+00:00,24.0,28.0,292.0,False
2005-03-27 16:36:05+00:00,29.0,7.0,444.0,False
2005-03-27 17:48:05+00:00,27.0,13.0,396.0,False
2005-03-28 00:12:05+00:00,11.0,25.0,215.0,False
2005-03-28 04:36:05+00:00,3.0,30.0,223.0,False
2005-03-28 07:36:05+00:00,76.0,44.0,193.0,False
2005-03-28 17:12:05+00:00,74.0,33.0,203.0,False
2005-03-28 18:00:05+00:00,106.0,66.0,184.0,False
2005-03-28 19:36:08+00:00,224.0,73.0,182.0,False
2005-03-29 12:48:05+00:00,234.0,25.0,439.0,False
2005-03-29 13:00:05+00:00,73.0,42.0,212.0,False
2005-03-29 14:36:05+00:00,261.0,10.0,533.0,False
2005-03-29 17:24:07+00:00,76.0,48.0,218.0,False
2005-03-30 04:24:06+00:00,222.0,21.0,411.0,False
2005-03-30 13:36:05+00:00,270.0,13.0,263.0,False
2005-03-30 23:36:05+00:00,283.0,70.0,472.0,False
2005-03-31 02:48:05+00:00,68.0,48.0,176.0,False
2005-03-31 05:36:06+00:00,81.0,36.0,173.0,False
2005-04-01 07:50:05+00:00,252.0,20.0,454.0,False
2005-04-01 15:50:05+00:00,31.0,10.0,336.0,False
2005-04-01 21:26:08+00:00,78.0,6.0,596.0,False
2005-04-02 00:26:05+00:00,345.0,13.0,351.0,False
2005-04-02 00:50:06+00:00,251.0,10.0,476.0,False
2005-04-02 11:50:06+00:00,204.0,56.0,431.0,False
2005-04-03 00:26:05+00:00,36.0,1.0,453.0,False
2005-04-03 00:50:05+00:00,228.0,5.0,632.0,False
